team_id,year,league_id,sub_league_id,division_id,name,abbr,nickname,best_hitter_id,best_pitcher_id,best_rookie_id,manager_id,made_playoffs,won_playoffs,fired,position_in_division
33,1922,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1923,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1924,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1925,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1926,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1927,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1928,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1929,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1930,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1931,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1932,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1933,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1934,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1935,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1936,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1937,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1938,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1939,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1940,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1941,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1942,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1943,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1944,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,1,0,0,0
33,1945,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1946,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1947,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1948,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1949,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1950,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1951,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1952,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1953,150,0,0,"St. Louis","SLA","Browns",0,0,0,0,0,0,0,0
33,1954,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1955,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1956,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1957,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1958,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1959,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1960,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1961,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1962,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1963,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1964,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1965,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1966,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,1,0,0
33,1967,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1968,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1969,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,1970,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,1,0,0
33,1971,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,1972,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1973,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,1974,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,1975,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1976,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1977,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1978,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1979,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,1980,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1981,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1982,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1983,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,1,0,0
33,1984,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1985,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1986,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1987,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1988,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1989,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1990,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1991,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1992,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1993,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1994,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1995,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1996,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,1997,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,1998,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,1999,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2000,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2001,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2002,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2003,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2004,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2005,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2006,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2007,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2008,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2009,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2010,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2011,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2012,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,2013,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2014,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,2015,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2016,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,1,0,0,0
33,2017,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
33,2018,150,0,0,"Baltimore","BAL","Orioles",0,0,0,0,0,0,0,0
34,1882,150,0,0,"Louisville","LS2","Eclipse",0,0,0,0,0,0,0,0
34,1883,150,0,0,"Louisville","LS2","Eclipse",0,0,0,0,0,0,0,0
34,1884,150,0,0,"Louisville","LS2","Eclipse",0,0,0,0,0,0,0,0
34,1885,150,0,0,"Louisville","LS2","Colonels",0,0,0,0,0,0,0,0
34,1886,150,0,0,"Louisville","LS2","Colonels",0,0,0,0,0,0,0,0
34,1887,150,0,0,"Louisville","LS2","Colonels",0,0,0,0,0,0,0,0
34,1888,150,0,0,"Louisville","LS2","Colonels",0,0,0,0,0,0,0,0
34,1889,150,0,0,"Louisville","LS2","Colonels",0,0,0,0,0,0,0,0
34,1890,150,0,0,"Louisville","LS2","Colonels",0,0,0,0,0,0,0,0
34,1891,150,0,0,"Boston","BS2","Reds",0,0,0,0,0,0,0,0
34,1892,150,0,0,"Boston","BS2","Reds",0,0,0,0,0,0,0,0
34,1893,150,0,0,"Boston","BS2","Reds",0,0,0,0,0,0,0,0
34,1894,150,0,0,"Boston","BS2","Reds",0,0,0,0,0,0,0,0
