team_id,year,league_id,sub_league_id,division_id,gate_revenue,season_ticket_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,cash_owner,cash_trades,previous_balance,player_expenses,staff_expenses,stadium_expenses,season_tickets,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,local_media_contract,local_media_contract_expires,national_media_contract,national_media_contract_expires,development_budget,draft_budget,draft_expenses,budget,market,owner_expectation,scouting_budget,scouting_amateur,scouting_major,scouting_minor,scouting_international
31,2018,150,1,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2242695,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1871,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1872,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1873,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1874,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1875,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1876,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1877,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1878,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1879,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1880,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1881,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1882,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1883,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1884,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1885,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1886,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1887,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1888,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1889,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1890,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,147539,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1891,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,184472,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1892,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,146421,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1893,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,193300,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1894,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,152800,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1895,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,242000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1896,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,240000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1897,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,334800,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1898,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,229275,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1899,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,200384,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1900,150,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,202000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1901,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,146502,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1902,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,116960,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1903,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,143155,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1904,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,140694,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1905,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,150003,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1906,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,143280,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1907,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,203221,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1908,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,253750,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1909,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,195188,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1910,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,149027,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1911,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,116000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1912,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,121000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1913,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,208000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1914,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,382913,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1915,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,376283,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1916,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,313495,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1917,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,174253,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1918,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,84938,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1919,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,167401,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1920,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,162483,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1921,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,318627,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1922,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,167965,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1923,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,227802,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1924,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,177478,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1925,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,313528,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1926,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,303598,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1927,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,288685,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1928,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,227001,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1929,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,372351,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1930,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,464835,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1931,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,515005,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1932,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,507606,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1933,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,517803,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1934,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,303205,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1935,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,232754,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1936,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,340585,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1937,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,385339,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1938,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,341149,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1939,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,285994,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1940,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,241616,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1941,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,263680,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1942,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,285332,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1943,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,271289,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1944,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,208691,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1945,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,374178,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1946,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,969673,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1947,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1277361,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1948,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1455439,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1949,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1081795,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1950,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,944391,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1951,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,487475,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1952,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,281278,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1953,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1826397,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1954,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2131388,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1955,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2005836,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1956,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2046331,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1957,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2215404,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1958,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1971101,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1959,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1749112,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1960,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1497799,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1961,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1101441,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1962,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,766921,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1963,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,773018,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1964,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,910911,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1965,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,555584,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1966,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1539801,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1967,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1389222,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1968,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1126540,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1969,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1458320,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1970,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1078848,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1971,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1006320,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1972,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,752973,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1973,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,800655,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1974,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,981085,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1975,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,534672,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1976,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,818179,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1977,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,872464,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1978,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,904494,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1979,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,769465,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1980,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1048411,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1981,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,535418,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1982,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1801985,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1983,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2119935,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1984,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1724892,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1985,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1350137,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1986,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1387181,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1987,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,1217402,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1988,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,848089,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1989,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,984930,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1990,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,980129,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1991,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2140217,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1992,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,3077400,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1993,150,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,3884720,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1994,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2539240,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1995,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2561831,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1996,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2901242,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1997,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,3464488,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1998,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,3360860,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1999,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,3284897,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2000,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,3234304,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2001,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2823530,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2002,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2603484,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2003,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2401084,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2004,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2327565,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2005,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2521167,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2006,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2550524,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2007,150,1,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,2745207,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
